행정구역코드,시도명,시군구명,연도,총인구,고령인구_65세이상,의사수_예측,구급차수,응급시설수_총,의사_인구10만명당,구급차_인구10만명당,응급시설_인구10만명당,취약지수,취약지역_여부,목표_의사수,추가_의사수,목표_구급차수,추가_구급차수,목표_응급시설수,추가_응급시설수
26410,부산광역시,금정구,2037,178626.2626,70736.0,564.2424242,7.0,1.0,315.8787605,3.918796652,0.559828093,0.909283377,1.0,696.9072627,133.0,23.19070794,17.0,4.93593259,4.0
26710,부산광역시,기장군,2037,175245.1613,54326.0,530.9151515,5.0,2.0,302.9556694,2.853145823,1.141258329,0.874793098,0.0,683.7159545,153.0,22.75174598,18.0,4.842503505,3.0
26290,부산광역시,남구,2037,218921.5116,75309.0,801.5757576,7.0,1.0,366.1475529,3.197492996,0.456784714,0.900392026,1.0,854.1184771,53.0,28.42216347,22.0,6.04940062,6.0
26170,부산광역시,동구,2037,83237.1134,32296.0,474.4727273,9.0,4.0,570.0254464,10.81248452,4.805548675,0.672643868,0.0,324.7481529,0.0,10.80651612,2.0,2.300069288,0.0
26260,부산광역시,동래구,2037,251885.1964,83374.0,1267.757576,8.0,4.0,503.3076949,3.176050088,1.588025044,0.834295595,0.0,982.7257209,0.0,32.70177597,25.0,6.960277461,3.0
26230,부산광역시,부산진구,2037,338105.4217,112251.0,2462.442424,9.0,4.0,728.306104,2.661891654,1.183062957,0.82501733,0.0,1319.112433,0.0,43.89558383,35.0,9.342778297,6.0
26320,부산광역시,북구,2037,236311.3924,93343.0,909.1030303,5.0,3.0,384.7055451,2.115852287,1.269511372,0.895109852,1.0,921.9647951,13.0,30.67985862,26.0,6.529930627,4.0
26530,부산광역시,사상구,2037,173801.0204,68130.0,655.2,5.0,3.0,376.9828269,2.876853075,1.726111845,0.873221767,0.0,678.0816639,23.0,22.56425592,18.0,4.802597939,2.0
26380,부산광역시,사하구,2037,250285.7143,99864.0,900.5515152,6.0,1.0,359.8093953,2.397260274,0.399543379,0.924132651,1.0,976.4853693,76.0,32.49411825,27.0,6.916079392,6.0
26140,부산광역시,서구,2037,90916.87042,37185.0,1013.151515,6.0,4.0,1114.371305,6.599435256,4.399623504,0.679262817,0.0,354.7105916,0.0,11.80356437,6.0,2.512281996,0.0
26500,부산광역시,수영구,2037,156708.7912,57042.0,904.0181818,7.0,3.0,576.8777711,4.46688405,1.914378879,0.815593703,0.0,611.3966284,0.0,20.34520431,14.0,4.33029286,2.0
26470,부산광역시,연제구,2037,203683.2845,69456.0,817.4666667,8.0,1.0,401.3420487,3.927666436,0.490958305,0.885601232,0.0,794.6667984,0.0,26.44381342,19.0,5.628326692,5.0
26200,부산광역시,영도구,2037,88283.18584,39904.0,276.7151515,4.0,2.0,313.4403781,4.530874098,2.265437049,0.867832094,0.0,344.435317,68.0,11.46163811,8.0,2.439506082,1.0
26110,부산광역시,중구,2037,33858.7963,14627.0,305.5515152,6.0,1.0,902.4287588,17.72065359,2.953442264,0.666208749,0.0,132.099506,0.0,4.395823125,0.0,0.935611223,0.0
26350,부산광역시,해운대구,2037,317674.221,112139.0,1766.127273,7.0,3.0,555.9554903,2.20351528,0.944363691,0.871184332,0.0,1239.400458,0.0,41.2430399,35.0,8.778208294,6.0
11680,서울특별시,강남구,2037,540532.0755,143241.0,9543.024242,9.0,5.0,1765.487133,1.665026075,0.925014486,0.627886943,0.0,2108.876509,0.0,70.17625128,62.0,14.93638084,10.0
11740,서울특별시,강동구,2037,501692.0415,144989.0,2794.260606,7.0,3.0,556.9672976,1.395278262,0.597976398,0.867998662,0.0,1957.342791,0.0,65.13372355,59.0,13.86312439,11.0
11305,서울특별시,강북구,2037,247238.0952,93456.0,985.6484848,6.0,3.0,398.6636784,2.426810478,1.213405239,0.887534147,0.0,964.5951365,0.0,32.09845167,27.0,6.831865336,4.0
11500,서울특별시,강서구,2037,509070.7071,151194.0,3250.181818,8.0,5.0,638.4539069,1.571490932,0.982181833,0.840369702,0.0,1986.130526,0.0,66.09168166,59.0,14.06701711,10.0
11620,서울특별시,관악구,2037,439485.5072,121298.0,1577.50303,7.0,4.0,358.9431288,1.592771521,0.910155155,0.877570658,0.0,1714.645077,138.0,57.05756752,51.0,12.14418757,9.0
11215,서울특별시,광진구,2037,311550.0,87234.0,1313.648485,5.0,2.0,421.6493291,1.604878832,0.641951533,0.881094917,0.0,1215.506916,0.0,40.44794394,36.0,8.608979305,7.0
11530,서울특별시,구로구,2037,392275.7576,129451.0,1848.842424,8.0,2.0,471.311925,2.039381697,0.509845424,0.892497917,1.0,1530.457058,0.0,50.92841551,43.0,10.83965296,9.0
11545,서울특별시,금천구,2037,225089.8204,75180.0,814.4606061,4.0,1.0,361.8380453,1.777068369,0.444267092,0.914186249,1.0,878.1840266,64.0,29.22298326,26.0,6.219847875,6.0
11350,서울특별시,노원구,2037,438189.0244,143726.0,1665.278788,7.0,3.0,380.0366269,1.597484102,0.684636044,0.902778638,1.0,1709.586872,45.0,56.88924762,50.0,12.1083622,10.0
11320,서울특별시,도봉구,2037,266904.8843,103826.0,800.4121212,5.0,1.0,299.8866519,1.873326527,0.374665305,0.935013904,1.0,1041.324773,241.0,34.65175349,30.0,7.375312552,7.0
11230,서울특별시,동대문구,2037,337475.3521,95843.0,1862.236364,6.0,4.0,551.8140368,1.77790762,1.185271747,0.835228638,0.0,1316.654228,0.0,43.8137831,38.0,9.32536775,6.0
11590,서울특별시,동작구,2037,350996.4912,100034.0,1529.612121,5.0,2.0,435.7912855,1.424515665,0.569806266,0.886473822,0.0,1369.406717,0.0,45.56920687,41.0,9.698993835,8.0
11440,서울특별시,마포구,2037,341427.3859,82284.0,1668.648485,8.0,1.0,488.7271947,2.34310437,0.292888046,0.856154584,0.0,1332.073019,0.0,44.32686813,37.0,9.434573261,9.0
11410,서울특별시,서대문구,2037,297236.5591,82929.0,2145.387879,6.0,2.0,721.7779283,2.018594219,0.67286474,0.824555192,0.0,1159.663275,0.0,38.58965714,33.0,8.213459754,7.0
11650,서울특별시,서초구,2037,371072.5191,97221.0,4925.339394,8.0,2.0,1327.325291,2.155912817,0.538978204,0.711952325,0.0,1447.732991,0.0,48.17563938,41.0,10.25374944,9.0
11200,서울특별시,성동구,2037,249752.7675,67683.0,1137.642424,4.0,2.0,455.5074346,1.601583854,0.800791927,0.864011423,0.0,974.4060868,0.0,32.42492679,29.0,6.901352615,5.0
11290,서울특별시,성북구,2037,398020.7612,115028.0,1588.412121,6.0,1.0,399.0777055,1.507459053,0.251243176,0.906815597,1.0,1552.87109,0.0,51.67427841,46.0,10.99840313,10.0
11710,서울특별시,송파구,2037,604126.3538,167343.0,4427.345455,8.0,3.0,732.8509056,1.32422629,0.496584859,0.838813282,0.0,2356.988482,0.0,78.43257548,71.0,16.69366483,14.0
11470,서울특별시,양천구,2037,392747.5728,121359.0,1427.721212,8.0,3.0,363.521333,2.036931748,0.763849405,0.890709785,1.0,1532.297837,105.0,50.98967039,43.0,10.8526905,8.0
11560,서울특별시,영등포구,2037,384485.6115,106887.0,2215.187879,7.0,9.0,576.143245,1.820614294,2.340789806,0.774249427,0.0,1500.063939,0.0,49.91703566,43.0,10.6243899,2.0
11170,서울특별시,용산구,2037,191023.3463,49093.0,837.1090909,5.0,1.0,438.223446,2.617481107,0.523496221,0.858768641,0.0,745.2742694,0.0,24.80019773,20.0,5.278497946,5.0
11380,서울특별시,은평구,2037,438074.5342,141060.0,2220.654545,7.0,4.0,506.9124937,1.597901602,0.91308663,0.873906723,0.0,1709.14019,0.0,56.87438357,50.0,12.10519852,9.0
11110,서울특별시,종로구,2037,131769.4915,38872.0,2834.587879,6.0,5.0,2151.1716,4.553406051,3.794505042,0.446084585,0.0,514.0963837,0.0,17.10738246,12.0,3.641151743,0.0
11140,서울특별시,중구,2037,120413.1148,36726.0,1138.563636,5.0,1.0,945.5478655,4.152371617,0.830474323,0.773539574,0.0,469.7896768,0.0,15.63300567,11.0,3.327343967,3.0
11260,서울특별시,중랑구,2037,354127.2189,119695.0,1400.042424,6.0,3.0,395.3501311,1.694306362,0.847153181,0.896420149,1.0,1381.621197,0.0,45.9756633,40.0,9.785504411,7.0
36110,세종특별자치시,세종시,2037,478845.3608,92896.0,1772.327273,12.0,2.0,370.125184,2.506028247,0.417671374,0.837916593,0.0,1868.206862,96.0,62.16758245,51.0,13.23180806,12.0
31140,울산광역시,남구,2037,264062.5,84500.0,1370.024242,8.0,5.0,518.8257486,3.029585799,1.893491124,0.815924954,0.0,1030.23526,0.0,34.28273214,27.0,7.296769693,3.0
31170,울산광역시,동구,2037,134832.3171,44225.0,534.7515152,3.0,1.0,396.6048547,2.224985868,0.741661956,0.891185455,1.0,526.0459444,0.0,17.50502328,15.0,3.725785997,3.0
31200,울산광역시,북구,2037,205710.5263,54719.0,450.5151515,5.0,2.0,219.0044231,2.430599974,0.97223999,0.882418005,0.0,802.5760473,353.0,26.70700638,22.0,5.684344933,4.0
31710,울산광역시,울주군,2037,208607.4271,78645.0,348.7272727,11.0,1.0,167.1691548,5.273062496,0.479369318,0.912179065,1.0,813.8782552,466.0,27.08310549,17.0,5.76439423,5.0
31110,울산광역시,중구,2037,177697.0509,66281.0,449.830303,5.0,3.0,253.1444955,2.813777704,1.688266622,0.883853575,0.0,693.2819594,244.0,23.07007015,19.0,4.910255927,2.0
28710,인천광역시,강화군,2037,72868.66792,38839.0,150.6060606,9.0,1.0,206.6815065,12.35098741,1.372331934,0.864204142,0.0,284.2958429,134.0,9.460400562,1.0,2.013560758,2.0
28245,인천광역시,계양구,2037,260729.805,93602.0,1104.793939,5.0,3.0,423.7313564,1.917694066,1.15061644,0.885834649,0.0,1017.232808,0.0,33.85005469,29.0,7.204678208,5.0
28200,인천광역시,남동구,2037,454492.6254,154073.0,2276.527273,13.0,3.0,500.894216,2.86033244,0.660076717,0.876782497,0.0,1773.195088,0.0,59.00591312,47.0,12.55887532,10.0
28140,인천광역시,동구,2037,55772.84595,21361.0,203.8545455,10.0,2.0,365.5085947,17.9298722,3.585974439,0.66459249,0.0,217.5967903,14.0,7.240882512,0.0,1.541156401,0.0
28177,인천광역시,미추홀구,2037,417426.7913,133994.0,1423.345455,8.0,2.0,340.980858,1.916503724,0.479125931,0.910684292,1.0,1628.58338,206.0,54.19372638,47.0,11.53464486,10.0
28237,인천광역시,부평구,2037,474291.411,154619.0,1767.29697,9.0,2.0,372.6183794,1.897567569,0.421681682,0.910073564,1.0,1850.439706,84.0,61.57635181,53.0,13.10596996,12.0
28260,인천광역시,서구,2037,725526.749,176303.0,2151.345455,11.0,5.0,296.521866,1.516139827,0.689154467,0.885381107,0.0,2830.630016,680.0,94.19375789,84.0,20.04829006,16.0
28185,인천광역시,연수구,2037,448012.8205,104835.0,1481.690909,4.0,2.0,330.7251135,0.892831593,0.446415796,0.897305639,1.0,1747.914242,267.0,58.16465238,55.0,12.37982058,11.0
28720,인천광역시,옹진군,2037,22402.0202,11089.0,77.27878788,10.0,2.0,344.9634773,44.63883127,8.927766255,0.405816737,0.0,87.40109292,11.0,2.908411675,0.0,0.619029139,0.0
28110,인천광역시,중구,2037,194169.3548,48154.0,628.3636364,19.0,2.0,323.6162766,9.785272252,1.030028658,0.741977399,0.0,757.5483671,130.0,25.20863803,7.0,5.365430774,4.0
46810,전라남도,강진군,2037,28562.5,15081.0,102.9878788,7.0,1.0,360.570254,24.50765864,3.501094092,0.713217452,0.0,111.4360979,9.0,3.70821505,0.0,0.789260059,0.0
46770,전라남도,고흥군,2037,56550.77453,32856.0,98.86060606,5.0,2.0,174.8174218,8.841611882,3.536644753,0.852927837,0.0,220.6318651,122.0,7.341879499,3.0,1.562652697,0.0
46720,전라남도,곡성군,2037,24798.86148,13069.0,65.10909091,3.0,1.0,262.54871,12.09732956,4.032443186,0.79541022,0.0,96.75232756,32.0,3.219589019,1.0,0.685260425,0.0
46230,전라남도,광양시,2037,139076.6773,43531.0,264.0121212,6.0,2.0,189.8320598,4.314166916,1.438055639,0.863224926,0.0,542.6052422,279.0,18.0560605,13.0,3.843069289,2.0
46730,전라남도,구례군,2037,23787.43068,12869.0,51.49090909,2.0,1.0,216.4626763,8.407801694,4.203900847,0.825790337,0.0,92.80624786,42.0,3.088276883,2.0,0.657311823,0.0
46170,전라남도,나주시,2037,119571.831,42448.0,418.1090909,9.0,1.0,349.671898,7.526856389,0.836317377,0.846942322,0.0,466.5074228,49.0,15.5237834,7.0,3.304096994,3.0
46710,전라남도,담양군,2037,45447.85276,22224.0,104.2121212,3.0,1.0,229.3004287,6.600971922,2.200323974,0.871776158,0.0,177.3140086,74.0,5.900408284,3.0,1.255848576,1.0
46110,전라남도,목포시,2037,186002.907,63985.0,823.8,6.0,5.0,442.8963038,3.225756037,2.68813003,0.807414905,0.0,725.6871126,0.0,24.14840364,19.0,5.139769465,1.0
46840,전라남도,무안군,2037,87427.69231,28414.0,245.8,7.0,1.0,281.1466179,8.006616457,1.143802351,0.824946201,0.0,341.0976238,96.0,11.35057101,5.0,2.415866454,2.0
46780,전라남도,보성군,2037,33729.68198,19091.0,75.36363636,5.0,2.0,223.4341741,14.82373893,5.929495574,0.752276385,0.0,131.5957687,57.0,4.379060459,0.0,0.932043441,0.0
46150,전라남도,순천시,2037,253290.0302,83839.0,979.9636364,11.0,5.0,386.8938843,4.342847601,1.974021637,0.822533109,0.0,988.2066557,9.0,32.88416287,22.0,6.999096865,2.0
46910,전라남도,신안군,2037,33661.68224,18009.0,97.4,8.0,1.0,289.3497696,23.76589483,2.970736854,0.740793336,0.0,131.3304689,34.0,4.370232182,0.0,0.930164422,0.0
46130,전라남도,여수시,2037,234412.8686,87436.0,875.7393939,11.0,4.0,373.5884463,4.692575141,1.70639096,0.849842089,0.0,914.5577376,39.0,30.43337689,20.0,6.477469218,3.0
46870,전라남도,영광군,2037,46156.46259,20355.0,155.630303,5.0,2.0,337.1798754,10.83271923,4.333087693,0.749636547,0.0,180.0786375,25.0,5.992405749,1.0,1.275429405,0.0
46830,전라남도,영암군,2037,52080.64516,22603.0,83.43030303,6.0,1.0,160.1944499,11.52059461,1.920099102,0.829078986,0.0,203.191733,120.0,6.761531106,1.0,1.439130786,1.0
46890,전라남도,완도군,2037,41526.97095,20016.0,90.03636364,7.0,1.0,216.814185,16.85651479,2.408073541,0.786967725,0.0,162.0167563,72.0,5.391367656,0.0,1.147503879,1.0
46880,전라남도,장성군,2037,41471.21535,19450.0,71.44242424,3.0,1.0,172.2699073,7.233933162,2.411311054,0.86115018,0.0,161.7992268,91.0,5.384129012,3.0,1.145963199,1.0
46800,전라남도,장흥군,2037,30959.14397,15913.0,95.56969697,6.0,2.0,308.696187,19.38038082,6.46012694,0.673697881,0.0,120.7865627,26.0,4.019366778,0.0,0.855485892,0.0
46900,전라남도,진도군,2037,27217.21311,13282.0,49.21818182,5.0,1.0,180.8347593,18.3707273,3.67414546,0.748511776,0.0,106.1874845,57.0,3.533559012,0.0,0.7520861,0.0
46860,전라남도,함평군,2037,27862.19739,14962.0,30.87878788,4.0,1.0,110.8268219,14.35636947,3.589092367,0.807100991,0.0,108.7038794,78.0,3.617296095,0.0,0.769908781,0.0
46820,전라남도,해남군,2037,56060.90373,28535.0,152.7333333,8.0,2.0,272.4417966,14.2701945,3.567548624,0.783106501,0.0,218.7206427,66.0,7.278280506,0.0,1.549116226,0.0
46790,전라남도,화순군,2037,58220.30238,26956.0,448.4363636,4.0,3.0,770.2405266,6.870455557,5.152841668,0.727873412,0.0,227.145499,0.0,7.558631124,4.0,1.608786321,0.0
52790,전북특별자치도,고창군,2037,46611.74242,24611.0,103.5818182,6.0,1.0,222.2225834,12.87229288,2.145382146,0.839305023,0.0,181.8549039,79.0,6.051513865,1.0,1.288010033,1.0
52130,전북특별자치도,군산시,2037,239558.3333,86241.0,771.3212121,14.0,2.0,321.9763643,5.844088079,0.834869726,0.869922082,0.0,934.6326788,164.0,31.10140278,18.0,6.619652493,5.0
52210,전북특별자치도,김제시,2037,74902.54237,35354.0,175.430303,6.0,1.0,234.2114132,8.010409006,1.335068168,0.878937875,0.0,292.2309688,117.0,9.724454614,4.0,2.069762276,2.0
52190,전북특별자치도,남원시,2037,68312.89641,32312.0,165.3878788,9.0,1.0,242.1034497,13.17467195,1.463852439,0.834612638,0.0,266.5215794,102.0,8.868933411,0.0,1.887672321,1.0
52730,전북특별자치도,무주군,2037,21811.42857,11451.0,34.88484848,4.0,1.0,159.9383936,18.33900969,4.584752423,0.746252716,0.0,85.09690992,51.0,2.831736287,0.0,0.602709476,0.0
52800,전북특별자치도,부안군,2037,42516.44101,21981.0,81.55151515,7.0,1.0,191.8117162,16.4642191,2.3520313,0.807808005,0.0,165.8771565,85.0,5.519828671,0.0,1.174845645,1.0
52770,전북특별자치도,순창군,2037,24216.26984,12205.0,26.64242424,5.0,1.0,110.0186958,20.64727571,4.129455141,0.734754112,0.0,94.47935639,68.0,3.143952255,0.0,0.669161823,0.0
52710,전북특별자치도,완주군,2037,106643.0446,40631.0,194.8545455,10.0,0.0,182.7166002,9.377076616,0.0,0.887417356,0.0,416.0659873,222.0,13.84526365,4.0,2.946839237,3.0
52140,전북특별자치도,익산시,2037,238770.6186,92643.0,927.8242424,14.0,2.0,388.5839255,5.863367982,0.837623997,0.871204243,0.0,931.5594232,4.0,30.99913527,17.0,6.597885777,5.0
52750,전북특별자치도,임실군,2037,24599.27798,13628.0,48.74545455,5.0,1.0,198.1580703,20.32579982,4.065159965,0.755064003,0.0,95.97365599,48.0,3.193677473,0.0,0.679745386,0.0
52740,전북특별자치도,장수군,2037,18381.04089,9889.0,32.13939394,4.0,1.0,174.8507831,21.76155324,5.44038831,0.707390012,0.0,71.71331195,40.0,2.386375579,0.0,0.507918474,0.0
52110,전북특별자치도,전주시,2037,607521.8855,180434.0,3150.830303,11.0,6.0,518.6365097,1.810634359,0.987618741,0.8556204,0.0,2370.23609,0.0,78.87341091,68.0,16.78749267,11.0
52180,전북특별자치도,정읍시,2037,91508.92857,40996.0,252.4121212,8.0,1.0,275.8333259,8.742316324,1.09278954,0.869019941,0.0,357.0204962,105.0,11.88043015,4.0,2.528642184,2.0
52720,전북특별자치도,진안군,2037,22976.36364,12637.0,36.20606061,5.0,1.0,157.5795943,21.76149403,4.352298805,0.740370161,0.0,89.64188386,54.0,2.982977591,0.0,0.63489982,0.0
50130,제주특별자치도,서귀포시,2037,184233.4294,63929.0,479.6909091,5.0,1.0,260.3712641,2.713948286,0.542789657,0.917204153,1.0,718.7835265,240.0,23.91867573,19.0,5.090873956,5.0
50110,제주특별자치도,제주시,2037,494131.4879,142804.0,1909.357576,27.0,5.0,386.4067809,5.464132657,1.011876418,0.824754767,0.0,1927.845422,19.0,64.15215125,38.0,13.6542056,9.0
44250,충청남도,계룡시,2037,48031.35889,13785.0,76.3030303,2.0,0.0,158.8608611,4.163946318,0.0,0.921378439,1.0,187.3935129,112.0,6.23581997,5.0,1.327237922,2.0
44150,충청남도,공주시,2037,100762.4434,44537.0,243.2484848,9.0,1.0,241.4078863,8.93189932,0.992433258,0.872102367,0.0,393.1229238,150.0,13.08179638,5.0,2.784342129,2.0
44710,충청남도,금산군,2037,51136.45621,25108.0,84.41212121,5.0,1.0,165.0722938,9.777760076,1.955552015,0.860707785,0.0,199.5079962,116.0,6.63894885,2.0,1.413040261,1.0
44230,충청남도,논산시,2037,104757.3696,46198.0,300.2787879,8.0,1.0,286.6421608,7.636694229,0.954586779,0.879065246,0.0,408.709059,109.0,13.60045005,6.0,2.894732875,2.0
44270,충청남도,당진시,2037,182759.7598,60859.0,344.9818182,10.0,1.0,188.7624599,5.47166401,0.547166401,0.892770904,1.0,713.03403,369.0,23.72735201,14.0,5.05015243,5.0
44180,충청남도,보령시,2037,90151.24153,39937.0,197.5212121,7.0,1.0,219.0998246,7.764729449,1.109247064,0.881082383,0.0,351.7235038,155.0,11.70416422,5.0,2.491125574,2.0
44760,충청남도,부여군,2037,54606.94698,29870.0,99.45454545,5.0,1.0,182.1280093,9.156344158,1.831268832,0.880663334,0.0,213.0480557,114.0,7.089516066,3.0,1.508939421,1.0
44210,충청남도,서산시,2037,184658.9595,63892.0,407.0848485,8.0,2.0,220.4522594,4.332310774,1.083077694,0.885101813,0.0,720.443725,314.0,23.9739215,16.0,5.102632519,4.0
44770,충청남도,서천군,2037,45905.45455,25248.0,69.8969697,6.0,1.0,152.2628855,13.07034221,2.178390368,0.849472517,0.0,179.099334,110.0,5.959817853,0.0,1.268493366,1.0
44200,충청남도,아산시,2037,427423.2365,103009.0,861.3030303,10.0,2.0,201.510577,2.339601394,0.467920279,0.90150724,1.0,1667.584337,807.0,55.49154585,46.0,11.81087401,10.0
44810,충청남도,예산군,2037,81946.23656,38105.0,119.769697,5.0,2.0,146.1564338,6.101561475,2.44062459,0.870722433,0.0,319.7118193,200.0,10.63892403,6.0,2.264398827,1.0
44130,충청남도,천안시,2037,710566.9291,180484.0,2903.272727,18.0,5.0,408.5853997,2.533188537,0.703663483,0.854644661,0.0,2772.264539,0.0,92.25155293,75.0,19.63490929,15.0
44790,충청남도,청양군,2037,30313.90977,16127.0,82.68484848,4.0,1.0,272.7620723,13.1952626,3.298815651,0.806360989,0.0,118.2691927,36.0,3.93559725,0.0,0.837656305,0.0
44825,충청남도,태안군,2037,61461.9883,31530.0,91.12121212,7.0,1.0,148.2562062,11.38915319,1.627021884,0.864726723,0.0,239.7928804,149.0,7.979493043,1.0,1.698362977,1.0
44800,충청남도,홍성군,2037,101428.5714,39050.0,286.9939394,7.0,1.0,282.9517712,6.901408451,0.985915493,0.867889539,0.0,395.7218106,109.0,13.16827851,7.0,2.802749069,2.0
43760,충청북도,괴산군,2037,39070.50093,21059.0,90.90909091,6.0,1.0,232.6796144,15.35685455,2.559475759,0.814897898,0.0,152.4328811,62.0,5.072448825,0.0,1.079624888,1.0
43800,충청북도,단양군,2037,25989.16968,14398.0,35.24242424,5.0,1.0,135.6042716,19.23878316,3.847756633,0.772472299,0.0,101.3962943,67.0,3.374124468,0.0,0.718151898,0.0
43720,충청북도,보은군,2037,29806.79785,16662.0,46.65454545,4.0,1.0,156.5231719,13.41975753,3.354939383,0.822483971,0.0,116.2907044,70.0,3.869759874,0.0,0.823643415,0.0
43740,충청북도,영동군,2037,42356.21521,22830.0,90.54545455,6.0,1.0,213.7713535,14.16557162,2.360928603,0.829355723,0.0,165.2520383,75.0,5.499026861,0.0,1.170418168,1.0
43730,충청북도,옥천군,2037,46777.77778,23576.0,68.33939394,5.0,1.0,146.0937163,10.6888361,2.137767221,0.854754123,0.0,182.5026879,115.0,6.073069919,2.0,1.292598045,1.0
43770,충청북도,음성군,2037,95660.71429,37499.0,189.4242424,6.0,1.0,198.0167552,6.272167258,1.04536121,0.884174366,0.0,373.2186161,184.0,12.41944859,7.0,2.643367388,2.0
43150,충청북도,제천시,2037,123183.1325,51121.0,380.0787879,5.0,2.0,308.5477533,4.058997281,1.623598912,0.880423421,0.0,480.5968531,101.0,15.99263181,11.0,3.403887141,2.0
43745,충청북도,증평군,2037,38565.71429,13498.0,60.87272727,1.0,0.0,157.8415658,2.592976737,0.0,0.952314726,1.0,150.4634648,90.0,5.006913335,5.0,1.065676252,2.0
43750,충청북도,진천군,2037,100166.6667,29449.0,204.0484848,6.0,1.0,203.7089699,5.990016639,0.998336106,0.85014924,0.0,390.7985111,187.0,13.00444782,8.0,2.767879186,2.0
43110,충청북도,청주시,2037,887440.8602,247596.0,2938.709091,18.0,10.0,331.1442173,2.028304173,1.126835652,0.867806114,0.0,3462.33511,524.0,115.214759,98.0,24.52242016,15.0
43130,충청북도,충주시,2037,211379.4038,77999.0,545.3393939,10.0,2.0,257.9907901,4.730829882,0.946165976,0.888354473,0.0,824.6930743,280.0,27.44298596,18.0,5.840991535,4.0
51150,강원특별자치도,강릉시,2038,202483.7093,80791.0,937.2666667,9.0,4.0,462.8849748,4.44480202,1.975467564,0.839535308,0.0,789.9866766,0.0,26.28807486,18.0,5.595179146,2.0
51820,강원특별자치도,고성군,2038,28523.07692,12978.0,30.47272727,4.0,0.0,106.8353437,14.02373247,0.0,0.871780101,0.0,111.2822895,81.0,3.703096827,0.0,0.788170692,1.0
51170,강원특별자치도,동해시,2038,83326.58228,32914.0,171.1393939,6.0,2.0,205.3839114,7.200583338,2.400194446,0.82780913,0.0,325.0972142,154.0,10.81813169,5.0,2.302541558,1.0
51230,강원특별자치도,삼척시,2038,56600.0,24904.0,106.6484848,11.0,1.0,188.4248849,19.43462898,1.766784452,0.760031685,0.0,220.8239174,115.0,7.348270349,0.0,1.564012931,1.0
51210,강원특별자치도,속초시,2038,83059.89583,31895.0,230.0848485,4.0,2.0,277.0107597,4.81580185,2.407900925,0.837563282,0.0,324.0567417,94.0,10.7835083,7.0,2.295172282,1.0
51800,강원특별자치도,양구군,2038,19590.90909,8189.0,17.66666667,5.0,1.0,90.1778809,25.52204176,5.104408353,0.599633294,0.0,76.43359172,59.0,2.543450466,0.0,0.541350444,0.0
51830,강원특별자치도,양양군,2038,28586.69355,14179.0,22.55757576,3.0,0.0,78.90935592,10.49439312,0.0,0.91207804,1.0,111.5304886,89.0,3.711356052,1.0,0.789928593,1.0
51750,강원특별자치도,영월군,2038,36172.48062,18665.0,68.14545455,9.0,1.0,188.3903271,24.88079293,2.764532548,0.730200673,0.0,141.1263052,73.0,4.69620436,0.0,0.999544654,0.0
51130,강원특별자치도,원주시,2038,378440.367,123750.0,1452.872727,13.0,4.0,383.9106116,3.435151515,1.056969697,0.863537005,0.0,1476.478522,24.0,49.13219306,37.0,10.45734324,7.0
51810,강원특별자치도,인제군,2038,32790.81633,12854.0,30.27272727,6.0,0.0,92.32074911,18.29780613,0.0,0.811407098,0.0,127.9328006,98.0,4.257169317,0.0,0.906100013,1.0
51770,강원특별자치도,정선군,2038,30628.90625,15682.0,43.92727273,9.0,1.0,143.4176995,29.38400714,3.264889682,0.686071552,0.0,119.498146,76.0,3.976492643,0.0,0.84636052,0.0
51780,강원특별자치도,철원군,2038,36903.30189,15647.0,77.61818182,5.0,1.0,210.3285556,13.54892312,2.709784623,0.772622008,0.0,143.9775917,67.0,4.791085495,0.0,1.019739246,1.0
51110,강원특별자치도,춘천시,2038,292189.911,98468.0,1144.436364,8.0,3.0,391.6755236,2.737945322,1.026729496,0.875546931,0.0,1139.973865,0.0,37.93446041,30.0,8.074007051,6.0
51190,강원특별자치도,태백시,2038,31515.02146,14686.0,86.81212121,4.0,1.0,275.4626752,12.69236007,3.173090018,0.780739196,0.0,122.9553091,37.0,4.091535295,1.0,0.870846309,0.0
51760,강원특별자치도,평창군,2038,39657.74379,20741.0,71.9030303,8.0,1.0,181.3089284,20.17260499,2.521575623,0.774708583,0.0,154.7239989,83.0,5.148689448,0.0,1.095852016,1.0
51720,강원특별자치도,홍천군,2038,66821.42857,33678.0,150.8060606,11.0,1.0,225.6851789,16.46178514,1.496525922,0.816443891,0.0,260.7026435,110.0,8.675298979,0.0,1.846458982,1.0
51790,강원특별자치도,화천군,2038,22680.75117,9662.0,57.99393939,4.0,1.0,255.6967313,17.63610019,4.409025047,0.680618454,0.0,88.48855697,31.0,2.944598787,0.0,0.626731239,0.0
51730,강원특별자치도,횡성군,2038,49046.12546,26583.0,72.7030303,9.0,1.0,148.2339932,18.35007336,2.038897039,0.809764585,0.0,191.352607,119.0,6.367565184,0.0,1.3552787,1.0
41820,경기도,가평군,2038,64623.93162,30244.0,87.0969697,6.0,1.0,134.7751019,9.284486179,1.547414363,0.868322401,0.0,252.1291474,166.0,8.39000213,3.0,1.785736126,1.0
41280,경기도,고양시,2038,1098732.484,345002.0,4615.981818,18.0,8.0,420.1188083,1.638251372,0.728111721,0.887842668,0.0,4286.685713,0.0,142.6463487,125.0,30.36098609,23.0
